reference;province;suburb;city;postal_code;retial_name;route;latitude;longitude
pickup_point_492;Gauteng;Benoni;Benoni;1500;animal_store;main;-26.10000;28.40000
pickup_point_2294;Gauteng;Benoni;Benoni;1500;retail_store;main;-26.10000;28.40000
pickup_point_65;Gauteng;Benoni;Johannesburg;1501;retail_store;main;-26.10000;28.30000
pickup_point_241;Gauteng;Benoni;Johannesburg;1501;retail_store;main;-26.10000;28.30000
pickup_point_491;Gauteng;Benoni;Johannesburg;1501;animal_store;main;-26.10000;28.30000
pickup_point_1051;Gauteng;Benoni;Johannesburg;1501;grocery_store;main;-26.10000;28.30000
pickup_point_1374;Gauteng;New Modder;Benoni;1501;animal_store;regional;-26.10000;28.30000
pickup_point_1580;Gauteng;Wattville;Benoni;1501;grocery_store;main;-26.20000;28.30000
pickup_point_1634;Gauteng;Rynfield;Benoni;1501;grocery_store;main;-26.10000;28.30000
pickup_point_1808;Gauteng;Benoni;Benoni;1501;pharmacy;main;-26.10000;28.30000
pickup_point_2084;Gauteng;Northmead;Benoni;1501;grocery_store;regional;-26.10000;28.30000
pickup_point_2215;Gauteng;Alphen Park;Benoni;1501;grocery_store;main;-26.20000;28.30000
pickup_point_2253;Gauteng;Crystal Park;Benoni;1501;grocery_store;main;-26.10000;28.30000
pickup_point_2809;Gauteng;Benoni;Johannesburg;1501;retail_store;main;-26.10000;28.30000
pickup_point_2843;Gauteng;Benoni;Benoni;1501;spaza_store;main;-26.10000;28.30000
pickup_point_3080;Gauteng;Brentwood;Benoni;1501;retail_store;main;-26.10000;28.20000
pickup_point_3095;Gauteng;New Modder;Benoni;1501;grocery_store;main;-26.10000;28.30000
pickup_point_3096;Gauteng;Benoni;Benoni;1501;grocery_store;main;-26.10000;28.30000
pickup_point_3201;Gauteng;Farrarmere;Benoni;1501;grocery_store;main;-26.10000;28.30000
pickup_point_3235;Gauteng;Benoni;Johannesburg;1501;retail_store;main;-26.10000;28.30000
pickup_point_3258;Gauteng;Benoni;Johannesburg;1501;retail_store;main;-26.10000;28.20000
pickup_point_3370;Gauteng;Benoni;Johannesburg;1501;retail_store;main;-26.10000;28.30000
pickup_point_3374;Gauteng;Atlasville;Johannesburg;1501;retail_store;main;-26.10000;28.20000
pickup_point_3417;Gauteng;Benoni;Johannesburg;1501;grocery_store;main;-26.10000;28.30000
pickup_point_1155;Gauteng;Daveyton;Daveyton;1507;musica;main;-26.10000;28.40000
pickup_point_2820;Gauteng;Daveyton;Benoni;1507;grocery_store;main;-26.10000;28.40000
pickup_point_841;Gauteng;Bapsfontein;Bapsfontein;1510;grocery_store;main;-26.00000;28.40000
pickup_point_1553;Gauteng;Etwatwa;Benoni;1519;grocery_store;main;-26.10000;28.40000
pickup_point_424;Gauteng;Daveyton;Daveyton;1520;petrol_station;main;-26.10000;28.40000
pickup_point_1755;Gauteng;Daveyton;Benoni;1520;grocery_store;main;-26.10000;28.40000
pickup_point_2055;Gauteng;Daveyton;Benoni;1520;grocery_store;main;-26.10000;28.40000
pickup_point_2397;Gauteng;Daveyton;Benoni;1520;spaza_store;main;-26.10000;28.40000
pickup_point_2402;Gauteng;Daveyton;Benoni;1520;spaza_store;main;-26.10000;28.40000
pickup_point_639;Gauteng;Brakpan;Brakpan;1540;petrol_station;regional;-26.20000;28.30000
pickup_point_621;Gauteng;Brakpan;Brakpan;1541;animal_store;regional;-26.20000;28.30000
pickup_point_1427;Gauteng;Brakpan;Johannesburg;1541;retail_store;regional;-26.20000;28.30000
pickup_point_1811;Gauteng;Brakpan;Brakpan;1541;pharmacy;regional;-26.20000;28.30000
pickup_point_2400;Gauteng;Dalpark;Brakpan;1541;spaza_store;regional;-26.20000;28.30000
pickup_point_2839;Gauteng;Sherwood Gardens;Brakpan North;1541;grocery_store;regional;-26.20000;28.30000
pickup_point_3341;Gauteng;Brakpan;Johannesburg;1541;retail_store;regional;-26.20000;28.30000
pickup_point_263;Gauteng;Brenthurst;Brakpan;1542;retail_store;regional;-26.20000;28.30000
pickup_point_1156;Gauteng;Tsakane;Tsakane;1548;musica;main;-26.30000;28.30000
pickup_point_1602;Gauteng;Tsakane;Brakpan;1548;grocery_store;main;-26.30000;28.30000
pickup_point_475;Gauteng;Tsakane;Brakpan;1550;musica;main;-26.30000;28.30000
pickup_point_1557;Gauteng;Langaville;Tsakane;1550;grocery_store;main;-26.30000;28.30000
pickup_point_1571;Gauteng;Langaville Ext 8;Tsakane;1550;grocery_store;main;-26.30000;28.30000
pickup_point_2075;Gauteng;Tsakane;Brakpan;1550;grocery_store;main;-26.30000;28.30000
pickup_point_2399;Gauteng;Tsakane;Brakpan;1550;spaza_store;main;-26.30000;28.30000
pickup_point_3449;Gauteng;Tsakane;Brakpan;1550;retail_store;main;-26.30000;28.30000
pickup_point_313;Gauteng;Springs;Springs;1559;retail_store;regional;-26.20000;28.40000
pickup_point_794;Gauteng;Strubenvale;Springs;1559;grocery_store;regional;-26.20000;28.40000
pickup_point_878;Gauteng;Casseldale;Springs;1559;grocery_store;regional;-26.20000;28.40000
pickup_point_1154;Gauteng;Springs;Springs;1559;musica;main;-26.20000;28.40000
pickup_point_1836;Gauteng;Springs;Springs;1559;pharmacy;regional;-26.20000;28.40000
pickup_point_2398;Gauteng;Lodeyko;Springs;1559;spaza_store;regional;-26.20000;28.40000
pickup_point_2605;Gauteng;Selcourt;Springs;1559;grocery_store;regional;-26.30000;28.40000
pickup_point_3020;Gauteng;Selcourt;Springs;1559;grocery_store;main;-26.20000;28.40000
pickup_point_3376;Gauteng;Springs;Johannesburg;1559;retail_store;regional;-26.20000;28.40000
pickup_point_3428;Gauteng;Springs;Johannesburg;1559;grocery_store;regional;-26.20000;28.40000
pickup_point_3453;Gauteng;Selcourt;Springs;1559;retail_store;regional;-26.20000;28.40000
pickup_point_2132;Gauteng;Golden Springs;Kwa-Thema;1575;grocery_store;regional;-26.20000;28.30000
pickup_point_2563;Gauteng;Kwa Thema;Brakpan;1575;grocery_store;regional;-26.20000;28.30000
pickup_point_2604;Gauteng;Kwa Thema;Springs;1575;grocery_store;regional;-26.30000;28.30000
pickup_point_2514;Gauteng;Isando;Isando;1601;grocery_store;main;-26.10000;28.10000
pickup_point_361;Gauteng;Edenvale;Johannesburg;1609;animal_store;main;-26.10000;28.10000
pickup_point_1445;Gauteng;Edenvale;Johannesburg;1609;retail_store;main;-26.10000;28.10000
pickup_point_1613;Gauteng;Dunvegan;Edenvale;1609;pharmacy;main;-26.10000;28.10000
pickup_point_1748;Gauteng;Modderfontein;Edenvale;1609;grocery_store;main;-26.10000;28.10000
pickup_point_1863;Gauteng;Edenvale;Johannesburg;1609;pharmacy;main;-26.10000;28.10000
pickup_point_2405;Gauteng;Greenstone Hill;Edenvale;1609;spaza_store;main;-26.10000;28.10000
pickup_point_2592;Gauteng;Edenvale;Johannesburg;1609;retail_store;main;-26.10000;28.10000
pickup_point_2802;Gauteng;Lethabong;Edenvale;1609;pharmacy;main;-26.00000;28.10000
pickup_point_2921;Gauteng;Edenvale;Johannesburg;1609;grocery_store;main;-26.10000;28.10000
pickup_point_2978;Gauteng;Edenvale;Johannesburg;1609;grocery_store;main;-26.10000;28.10000
pickup_point_2996;Gauteng;Lethabong;Edenvale;1609;grocery_store;main;-26.10000;28.10000
pickup_point_3066;Gauteng;Greenstone Hill;Edenvale;1609;grocery_store;main;-26.10000;28.10000
pickup_point_3107;Gauteng;Lethabong;Edenvale;1609;grocery_store;main;-26.10000;28.10000
pickup_point_3225;Gauteng;Edenvale;Johannesburg;1609;retail_store;main;-26.10000;28.10000
pickup_point_1667;Gauteng;Dowerglen;Edenvale;1612;grocery_store;main;-26.10000;28.10000
pickup_point_1463;Gauteng;Meadowdale;Edenvale;1614;musica;main;-26.10000;28.10000
pickup_point_3156;Gauteng;Meadowdale;Edenvale;1614;grocery_store;main;-26.10000;28.10000
pickup_point_3332;Gauteng;Meadowdale;Germiston;1614;grocery_store;main;-26.10000;28.10000
pickup_point_1157;Gauteng;Birch Acres;Kempton Park;1618;musica;main;-26.00000;28.10000
pickup_point_2919;Gauteng;Birchleigh;Johannesburg;1618;grocery_store;main;-26.00000;28.20000
pickup_point_2922;Gauteng;Norkem Park;Kempton Park;1618;grocery_store;main;-26.00000;28.20000
pickup_point_3271;Gauteng;Birchleigh;Kempton Park;1618;retail_store;main;-26.00000;28.20000
pickup_point_3464;Gauteng;Birch Acres;Kempton Park;1618;retail_store;main;-26.00000;28.10000
pickup_point_58;Gauteng;Croydon;Johannesburg;1619;musica;regional;-26.10000;28.20000
pickup_point_87;Gauteng;Kempton Park;Johannesburg;1619;retail_store;main;-26.00000;28.10000
pickup_point_422;Gauteng;Kempton Park;Johannesburg;1619;petrol_station;main;-26.10000;28.20000
pickup_point_472;Gauteng;Kempton Park;Johannesburg;1619;musica;main;-26.10000;28.20000
pickup_point_490;Gauteng;Kempton Park;Johannesburg;1619;animal_store;main;-26.10000;28.20000
pickup_point_868;Gauteng;Kempton Park;Johannesburg;1619;retail_store;main;-26.10000;28.20000
pickup_point_900;Gauteng;Kempton Park;Kempton Park;1619;animal_store;main;-26.10000;28.20000
pickup_point_1248;Gauteng;Kempton Park;Johannesburg;1619;grocery_store;main;-26.00000;28.20000
pickup_point_1278;Gauteng;CROYDON;KEMPTON PARK;1619;grocery_store;main;-26.10000;28.10000
pickup_point_1286;Gauteng;Croydon;KEMPTON PARK;1619;grocery_store;main;-26.10000;28.10000
pickup_point_1829;Gauteng;Kempton Park;Kempton Park;1619;pharmacy;main;-26.10000;28.20000
pickup_point_2417;Gauteng;Kempton Park;Kempton Park;1619;spaza_store;main;-26.10000;28.20000
pickup_point_2639;Gauteng;Pomona A.H;Kempton Park;1619;grocery_store;main;-26.00000;28.20000
pickup_point_2724;Gauteng;Bonaero Park;Kempton Park;1619;grocery_store;main;-26.10000;28.20000
pickup_point_2733;Gauteng;Bonaero Park;Kempton Park;1619;grocery_store;main;-26.10000;28.20000
pickup_point_2770;Gauteng;Kempton Park;Johannesburg;1619;retail_store;main;-26.10000;28.20000
pickup_point_2854;Gauteng;Kempton Park;Kempton Park;1619;spaza_store;main;-26.10000;28.20000
pickup_point_2980;Gauteng;Kempton Park;Johannesburg;1619;retail_store;main;-26.10000;28.10000
pickup_point_3026;Gauteng;Kempton Park;Kempton Park;1619;grocery_store;main;-26.00000;28.20000
pickup_point_3074;Gauteng;Edleen;Kempton park;1619;retail_store;main;-26.00000;28.10000
pickup_point_3082;Gauteng;Glen Marais;Kempton park;1619;retail_store;main;-26.00000;28.20000
pickup_point_3313;Gauteng;Kempton Park;Johannesburg;1619;grocery_store;main;-26.00000;28.20000
pickup_point_3404;Gauteng;Kempton Park;Johannesburg;1619;retail_store;main;-26.00000;28.20000
pickup_point_3425;Gauteng;Kempton Park;Johannesburg;1619;retail_store;main;-26.00000;28.20000
pickup_point_3452;Gauteng;Glenmarais;Kempton Park;1619;retail_store;main;-26.00000;28.20000
pickup_point_180;Gauteng;Kempton Park;Johannesburg;1620;grocery_store;main;-26.10000;28.20000
pickup_point_1057;Gauteng;Kempton Park;Johannesburg;1620;grocery_store;main;-26.00000;28.20000
pickup_point_1058;Gauteng;Kempton Park;Kempton Park;1620;grocery_store;regional;-26.00000;28.20000
pickup_point_1984;Gauteng;CHLOORKOP;KEMPTON PARK;1624;grocery_store;main;-26.00000;28.10000
pickup_point_2242;Gauteng;Chloorkop;Kempton Park;1624;grocery_store;main;-26.00000;28.10000
pickup_point_204;Gauteng;Tembisa;Johannesburg;1632;petrol_station;main;-25.90000;28.20000
pickup_point_1049;Gauteng;Motsu;Tembisa;1632;grocery_store;main;-26.00000;28.20000
pickup_point_1309;Gauteng;Tembisa;Johannesburg;1632;grocery_store;main;-26.00000;28.20000
pickup_point_1608;Gauteng;Ethafeni Section;Tembisa;1632;grocery_store;main;-26.00000;28.20000
pickup_point_1885;Gauteng;Tembisa;Kempton Park;1632;pharmacy;main;-25.90000;28.20000
pickup_point_1906;Gauteng;Phomolong;Tembisa;1632;grocery_store;main;-26.00000;28.10000
pickup_point_1907;Gauteng;Tembisa;Kempton Park;1632;grocery_store;main;-25.90000;28.20000
pickup_point_1909;Gauteng;Difateng;Tembisa;1632;grocery_store;main;-26.00000;28.20000
pickup_point_1910;Gauteng;Maokeng;Tembisa;1632;grocery_store;main;-25.90000;28.20000
pickup_point_1930;Gauteng;Difateng;Tembisa;1632;grocery_store;main;-26.00000;28.20000
pickup_point_1935;Gauteng;Entshonalanga ext;Tembisa;1632;grocery_store;main;-26.00000;28.10000
pickup_point_1941;Gauteng;Makhulong Section;Tembisa;1632;grocery_store;main;-25.90000;28.20000
pickup_point_1979;Gauteng;Phomolong;Tembisa;1632;grocery_store;main;-26.00000;28.10000
pickup_point_2240;Gauteng;Vusimuzi;Tembisa;1632;grocery_store;main;-26.00000;28.20000
pickup_point_2241;Gauteng;Esangweni Section;Tembisa;1632;grocery_store;main;-26.00000;28.10000
pickup_point_2406;Gauteng;Kaalfontein;Tembisa;1632;spaza_store;main;-25.90000;28.10000
pickup_point_2409;Gauteng;Tembisa;Kempton Park;1632;spaza_store;main;-25.90000;28.20000
pickup_point_2416;Gauteng;Tembisa;Kempton Park;1632;spaza_store;main;-26.00000;28.10000
pickup_point_2981;Gauteng;Esangweni Section;Tembisa;1632;grocery_store;main;-26.00000;28.10000
pickup_point_1928;Gauteng;Sedibeng Section;Tembisa;1635;grocery_store;main;-26.00000;28.20000
pickup_point_1908;Gauteng;Winnie Mandela Zone 10;Tembisa;1638;grocery_store;main;-25.90000;28.20000
pickup_point_836;Gauteng;Olifantsfontein;Johannesburg;1666;retail_store;main;-25.90000;28.20000
pickup_point_1251;Gauteng;Olifantsfontein;Midrand;1666;retail_store;main;-25.90000;28.20000
pickup_point_1439;Gauteng;Clayville;Olifantsfontein;1666;musica;main;-25.90000;28.20000
pickup_point_2086;Gauteng;Clayville;Olifantsfontein;1666;grocery_store;regional;-25.90000;28.20000
pickup_point_2413;Gauteng;Olifantsfontein;Midrand;1666;spaza_store;main;-25.90000;28.20000
pickup_point_1250;Gauteng;Midrand;Halfway House;1682;retail_store;regional;-26.00000;28.00000
pickup_point_1341;Gauteng;Midridge Park;Midrand;1682;retail_store;main;-25.90000;28.10000
pickup_point_1696;Gauteng;Midrand;Halfway House;1682;pharmacy;main;-26.00000;28.10000
pickup_point_1939;Gauteng;Commercia;Midrand;1682;grocery_store;main;-26.00000;28.10000
pickup_point_2579;Gauteng;Midrand;Johannesburg;1682;retail_store;main;-25.90000;28.10000
pickup_point_2772;Gauteng;Midrand;Johannesburg;1682;retail_store;main;-25.90000;28.10000
pickup_point_2992;Gauteng;Midrand;Halfway House;1682;grocery_store;main;-26.00000;28.10000
pickup_point_2125;Gauteng;Randjesfontein;Midrand;1683;grocery_store;main;-25.90000;28.10000
pickup_point_2434;Gauteng;Kyalami;Halfway House;1683;grocery_store;main;-25.90000;28.10000
pickup_point_237;Gauteng;Witpoort;Johannesburg;1684;retail_store;main;-25.90000;28.00000
pickup_point_3028;Gauteng;Kyalami Business Park;Johannesburg;1684;grocery_store;main;-25.90000;28.00000
pickup_point_24;Gauteng;Midrand;Halfway House;1685;retail_store;main;-26.00000;28.00000
pickup_point_69;Gauteng;Blue Hills;Midrand;1685;retail_store;main;-25.90000;28.10000
pickup_point_182;Gauteng;Midrand;Johannesburg;1685;grocery_store;main;-26.00000;28.00000
pickup_point_719;Gauteng;Midrand;Johannesburg;1685;retail_store;main;-25.90000;28.10000
pickup_point_857;Gauteng;Halfway House;Midrand;1685;animal_store;main;-26.00000;28.10000
pickup_point_1482;Gauteng;Blue Hills;Halfway House;1685;grocery_store;main;-25.90000;28.10000
pickup_point_2074;Gauteng;Commercia Ext 34;Ivory Park;1685;grocery_store;main;-26.00000;28.10000
pickup_point_2239;Gauteng;Midrand;Halfway House;1685;grocery_store;main;-25.90000;28.10000
pickup_point_2251;Gauteng;Klipfontein View;Midrand;1685;grocery_store;main;-26.00000;28.10000
pickup_point_2414;Gauteng;Midrand;Halfway House;1685;spaza_store;main;-25.90000;28.10000
pickup_point_2494;Gauteng;Midrand;Midrand;1685;grocery_store;main;-26.00000;28.00000
pickup_point_2684;Gauteng;Midrand;Johannesburg;1685;musica;main;-26.00000;28.10000
pickup_point_3256;Gauteng;Midrand;Halfway House;1685;retail_store;main;-25.90000;28.00000
pickup_point_3429;Gauteng;Halfway House;Johannesburg;1685;retail_store;main;-25.90000;28.10000
pickup_point_1971;Gauteng;Vorna Valley;Halfway House;1686;retail_store;main;-26.00000;28.00000
pickup_point_2026;Gauteng;Vorna Valley;Halfway House;1686;grocery_store;main;-26.00000;28.10000
pickup_point_2411;Gauteng;Vorna Valley;Halfway House;1686;spaza_store;main;-26.00000;28.10000
pickup_point_3027;Gauteng;Halfway Gardens;Halfway House;1686;grocery_store;main;-25.90000;28.10000
pickup_point_1053;Gauteng;Ivory Park;Tembisa;1689;grocery_store;regional;-25.90000;28.20000
pickup_point_25;Gauteng;Florida;Johannesburg;1709;retail_store;main;-26.00000;27.80000
pickup_point_264;Gauteng;Florida Glen;Roodepoort;1709;grocery_store;main;-26.10000;27.90000
pickup_point_509;Gauteng;Weltevredenpark;Roodepoort;1709;grocery_store;main;-26.10000;27.90000
pickup_point_1425;Gauteng;Constantia Kloof;Florida;1709;musica;main;-26.10000;27.90000
pickup_point_1549;Gauteng;Allens Nek;Florida;1709;grocery_store;main;-26.10000;27.90000
pickup_point_1978;Gauteng;Discovery;Florida;1709;grocery_store;main;-26.10000;27.80000
pickup_point_2039;Gauteng;Weltevredenpark;Florida;1709;grocery_store;main;-26.10000;27.90000
pickup_point_2649;Gauteng;Weltevredenpark;Florida;1709;grocery_store;main;-26.10000;27.90000
pickup_point_2654;Gauteng;Florida;Roodepoort;1709;retail_store;main;-26.10000;27.90000
pickup_point_2920;Gauteng;Florida;Johannesburg;1709;grocery_store;main;-26.10000;27.90000
pickup_point_2961;Gauteng;Weltevredenpark;Florida;1709;grocery_store;main;-26.10000;27.90000
pickup_point_2989;Gauteng;Florida;Johannesburg;1709;grocery_store;main;-26.10000;27.90000
pickup_point_3049;Gauteng;Florida Glen;Florida;1709;grocery_store;main;-26.10000;27.90000
pickup_point_3054;Gauteng;Bergbron;Florida;1709;grocery_store;main;-26.10000;27.90000
pickup_point_3070;Gauteng;Florida;Roodepoort;1709;retail_store;main;-26.10000;27.90000
pickup_point_3083;Gauteng;Bergbron;Florida;1709;retail_store;main;-26.10000;27.90000
pickup_point_3421;Gauteng;Weltevredenpark;Johannesburg;1715;retail_store;main;-26.10000;27.90000
pickup_point_78;Gauteng;Roodepoort;Johannesburg;1724;retail_store;main;-26.10000;27.80000
pickup_point_193;Gauteng;Roodepoort;Johannesburg;1724;grocery_store;main;-26.10000;27.80000
pickup_point_203;Gauteng;Roodepoort;Johannesburg;1724;petrol_station;main;-26.10000;27.80000
pickup_point_216;Gauteng;Roodepoort;Johannesburg;1724;grocery_store;main;-26.10000;27.80000
pickup_point_533;Gauteng;Roodepoort;Johannesburg;1724;grocery_store;main;-26.10000;27.90000
pickup_point_975;Gauteng;Strubens Valley;Roodepoort;1724;musica;main;-26.10000;27.90000
pickup_point_1504;Gauteng;Helderkruin;Roodepoort;1724;musica;main;-26.10000;27.80000
pickup_point_1878;Gauteng;Horizon View;Roodepoort;1724;pharmacy;main;-26.10000;27.80000
pickup_point_2004;Gauteng;Wilgeheuwel;Roodepoort;1724;musica;main;-26.10000;27.80000
pickup_point_2421;Gauteng;Roodepoort;Roodepoort;1724;spaza_store;main;-26.10000;27.90000
pickup_point_2423;Gauteng;Roodepoort;Roodepoort;1724;spaza_store;main;-26.10000;27.80000
pickup_point_2565;Gauteng;Roodepoort;Johannesburg;1724;retail_store;main;-26.10000;27.90000
pickup_point_2636;Gauteng;Princess;Roodepoort;1724;grocery_store;main;-26.10000;27.80000
pickup_point_2886;Gauteng;Helderkruin;Roodepoort;1724;grocery_store;main;-26.10000;27.80000
pickup_point_2905;Gauteng;Helderkruin;Roodepoort;1724;grocery_store;main;-26.10000;27.80000
pickup_point_3002;Gauteng;Roodepoort;Roodepoort;1724;grocery_store;main;-26.10000;27.90000
pickup_point_3010;Gauteng;Wilro Park;Roodepoort;1724;grocery_store;main;-26.10000;27.80000
pickup_point_3019;Gauteng;Radiokop;Johannesburg;1724;grocery_store;main;-26.10000;27.90000
pickup_point_3058;Gauteng;Amorosa;Roodepoort;1724;grocery_store;main;-26.00000;27.80000
pickup_point_3075;Gauteng;Roodepoort;Johannesburg;1724;retail_store;main;-26.10000;27.80000
pickup_point_3100;Gauteng;Horisonpark;Roodepoort;1724;grocery_store;main;-26.10000;27.80000
pickup_point_3105;Gauteng;Roodepoort;Roodepoort;1724;grocery_store;main;-26.10000;27.80000
pickup_point_3405;Gauteng;Ruimsig;Johannesburg;1724;retail_store;main;-26.00000;27.80000
pickup_point_3456;Gauteng;Horizon View;Roodepoort;1724;retail_store;main;-26.10000;27.80000
